drug,file,lab,comment
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3007122.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3010482.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3016876.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3017350.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3017728.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3019272.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3021979.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3022384.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3024545.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3025662.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3025700.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3033739.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3037029.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3037269.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3038176.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3039123.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3039296.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3039518.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3040716.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3043169.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3044478.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3044774.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3050713.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3050996.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3051028.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3057655.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3059346.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3059356.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3060406.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3061254.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3062750.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3063383.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3063386.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3065123.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3068484.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3068911.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3070856.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3075801.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3076051.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3076676.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3077470.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3078632.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3079369.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3081958.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3082436.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3082844.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3083120.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3085572.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3086592.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3089980.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3095949.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0030XXXXX\PMC3096711.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3101114.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3102644.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3103999.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3104086.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3105158.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3107897.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3107920.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3110615.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3110619.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3112234.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3116063.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3116646.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3117124.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3118673.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3119510.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3128691.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3129606.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3129787.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3133836.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3134249.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3135694.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3136166.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3136211.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3138815.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3139225.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3140679.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3144304.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3147252.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3148266.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3148280.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3149770.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3149891.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3157242.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3162984.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3164935.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3165099.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3166359.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3167980.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3169712.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3173512.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3176980.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3177032.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3178681.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3180922.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3182269.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3184305.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3185217.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3188389.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3188692.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3196055.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3196377.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3197974.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0031XXXXX\PMC3198802.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3202603.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3205327.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3208667.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3212645.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3218259.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3222724.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3226826.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3229931.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3242069.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3251717.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3251817.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3255291.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3257857.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3260049.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3260386.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3261766.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3263355.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3264789.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3268513.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3268553.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3273580.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3278520.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3290412.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0032XXXXX\PMC3298037.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3305793.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3308135.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3309418.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3313838.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3314534.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3319290.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3329126.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3331725.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3332002.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3335367.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3337700.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3337722.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3343204.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3348377.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3350780.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3358486.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3358787.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3360470.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3360541.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3360792.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3360837.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3361642.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3363005.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3367311.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3368598.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3368600.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3374025.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3375343.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3375723.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3376352.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3376655.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3380184.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3382117.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3383922.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3387344.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3389269.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3392364.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3392458.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3397278.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3399763.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0033XXXXX\PMC3399932.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3401076.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3402598.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3407578.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3410638.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3412588.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3414637.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3417059.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3417228.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3417718.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3418425.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3422569.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3422574.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3425950.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3428850.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3429352.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3433255.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3433581.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3435449.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3437751.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3438342.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3438387.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3443562.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3443622.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3444825.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3445780.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3455138.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3463239.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3465682.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3465839.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3468662.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3469746.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3472633.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3475610.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3477805.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3478104.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3478471.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3480335.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3482480.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3487703.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3489168.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3489915.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3489991.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3493705.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3495135.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3496083.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0034XXXXX\PMC3498821.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3502646.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3507512.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3508342.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3508370.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3511617.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3513659.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3517800.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3517817.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3517819.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3520430.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3531550.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3532924.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3535449.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3540132.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3543873.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3547677.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3548935.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3548992.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3561762.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3564650.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3566570.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3570203.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3572331.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3573250.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3579672.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3582022.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3582212.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3582348.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3586227.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3586317.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3586771.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3595326.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3596485.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3597231.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0035XXXXX\PMC3598622.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3602152.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3603581.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3609667.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3611966.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3612352.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3613128.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3613133.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3613787.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3615251.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3615411.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3616888.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3618526.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3618554.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3619027.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3620006.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3620673.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3622944.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3626769.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3630261.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3631713.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3633203.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3638024.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3639434.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3643122.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3646657.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3646964.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3649845.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3650134.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3650137.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3651882.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3652667.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3653628.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3654089.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3655760.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3657469.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3657616.xml,0,16 indeed co administration of cddp with top2 inhibitors such as doxorubicin \( dxr \) has improved the therapeutic efficacy in a phase iii clinical trial in endometrial carcinoma 8 however this dosing regimen is limited by unfavorable side effects
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3662499.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3665647.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3666844.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3671392.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3672411.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3673315.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3674811.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3677216.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3677554.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3677782.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3678987.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3681832.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3681918.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3684861.xml,0,none
doxorubicin,PMC003XXXXXX.xml\PMC0036XXXXX\PMC3685196.xml,0,none
